,index,critic_loss,avg_len,avg_obj,avg_side_effects,dones,run,lambda,time_step
204,4,tensor(0.2187),200.0,0.62,0.48,0,0.0,1.0,5
205,5,tensor(0.0915),200.0,0.38,0.53,0,0.0,1.0,6
206,6,tensor(0.1031),200.0,0.71,0.94,0,0.0,1.0,7
207,7,tensor(0.2762),200.0,1.51,1.38,0,0.0,1.0,8
208,8,tensor(0.4368),198.42,2.09,1.58,1,0.0,1.0,9
209,9,tensor(0.5266),192.4,2.32,1.22,5,0.0,1.0,10
210,10,tensor(1.4046),181.14,2.84,1.53,12,0.0,1.0,11
211,11,tensor(1.8074),171.31,3.21,1.75,19,0.0,1.0,12
212,12,tensor(2.3837),104.47,5.11,2.64,68,0.0,1.0,13
213,13,tensor(1.2358),97.88,5.04,2.21,69,0.0,1.0,14
214,14,tensor(0.9095),130.91,4.06,1.85,46,0.0,1.0,15
215,15,tensor(1.0549),91.96,5.23,2.51,73,0.0,1.0,16
216,16,tensor(0.9147),114.56,4.5,1.86,56,0.0,1.0,17
217,17,tensor(1.0060),135.63,3.88,1.48,42,0.0,1.0,18
218,18,tensor(0.9666),156.23,3.3,1.04,28,0.0,1.0,19
219,19,tensor(0.6288),111.07,4.52,1.75,58,0.0,1.0,20
220,20,tensor(0.9628),147.16,3.74,1.36,33,0.0,1.0,21
221,21,tensor(0.7164),133.26,3.99,1.47,43,0.0,1.0,22
222,22,tensor(0.6576),115.24,4.53,1.83,55,0.0,1.0,23
223,23,tensor(1.3447),166.41,2.9,0.89,21,0.0,1.0,24
224,24,tensor(0.8213),144.37,3.52,1.28,36,0.0,1.0,25
225,25,tensor(0.8993),142.34,3.56,1.2,36,0.0,1.0,26
226,26,tensor(0.6637),115.45,4.66,1.57,54,0.0,1.0,27
227,27,tensor(0.8041),101.65,4.69,1.73,63,0.0,1.0,28
228,28,tensor(0.9165),79.66,5.36,1.94,79,0.0,1.0,29
229,29,tensor(0.5457),96.77,5.01,1.85,67,0.0,1.0,30
230,30,tensor(0.7311),128.63,4.17,1.32,45,0.0,1.0,31
231,31,tensor(0.5483),126.24,4.23,1.46,47,0.0,1.0,32
232,32,tensor(0.8532),139.23,3.88,1.21,38,0.0,1.0,33
233,33,tensor(0.4868),122.4,4.43,1.44,49,0.0,1.0,34
234,34,tensor(0.5002),98.76,4.98,1.85,66,0.0,1.0,35
235,35,tensor(0.5903),114.05,4.59,1.72,56,0.0,1.0,36
236,36,tensor(0.5877),132.36,4.11,1.54,43,0.0,1.0,37
237,37,tensor(0.5540),92.11,5.02,1.98,71,0.0,1.0,38
238,38,tensor(0.4712),124.87,4.35,1.54,48,0.0,1.0,39
239,39,tensor(0.8516),106.21,4.75,1.73,60,0.0,1.0,40
240,40,tensor(0.6575),117.79,4.51,1.56,52,0.0,1.0,41
241,41,tensor(0.6832),100.52,4.89,1.59,66,0.0,1.0,42
242,42,tensor(0.6161),110.58,4.55,1.45,57,0.0,1.0,43
243,43,tensor(0.6902),100.91,4.82,1.65,65,0.0,1.0,44
244,44,tensor(0.5445),104.3,4.74,1.74,62,0.0,1.0,45
245,45,tensor(0.6984),109.74,4.62,1.66,59,0.0,1.0,46
246,46,tensor(0.4925),129.12,4.0,1.34,45,0.0,1.0,47
247,47,tensor(0.4173),123.87,4.2,1.32,49,0.0,1.0,48
248,48,tensor(0.6148),128.89,4.17,1.21,45,0.0,1.0,49
249,49,tensor(0.7394),108.44,4.6,1.45,60,0.0,1.0,50
250,50,tensor(0.5738),114.86,4.5,1.53,56,0.0,1.0,51
251,51,tensor(0.6278),113.14,4.52,1.52,57,0.0,1.0,52
252,52,tensor(0.5921),92.05,4.99,1.93,71,0.0,1.0,53
253,53,tensor(0.6821),110.37,4.55,1.31,58,0.0,1.0,54
254,54,tensor(0.7097),112.47,4.53,1.22,55,0.0,1.0,55
255,55,tensor(0.7023),98.89,4.85,1.17,64,0.0,1.0,56
256,56,tensor(0.7509),149.81,3.58,0.76,32,0.0,1.0,57
257,57,tensor(0.6518),147.06,3.79,0.88,34,0.0,1.0,58
258,58,tensor(0.6254),141.31,3.84,0.83,37,0.0,1.0,59
259,59,tensor(0.8408),109.56,4.66,1.11,57,0.0,1.0,60
260,60,tensor(0.6798),125.57,4.26,0.96,47,0.0,1.0,61
261,61,tensor(0.5821),114.24,4.32,1.2,54,0.0,1.0,62
262,62,tensor(0.7532),131.89,3.87,1.01,43,0.0,1.0,63
263,63,tensor(0.5588),150.86,3.54,0.82,31,0.0,1.0,64
264,64,tensor(0.6642),163.27,3.17,0.74,23,0.0,1.0,65
265,65,tensor(0.5994),136.25,3.84,1.06,40,0.0,1.0,66
266,66,tensor(0.6753),123.06,4.22,1.14,49,0.0,1.0,67
267,67,tensor(0.5251),89.84,4.92,1.41,71,0.0,1.0,68
268,68,tensor(0.8979),138.33,3.83,1.15,39,0.0,1.0,69
269,69,tensor(0.3907),136.82,3.92,1.16,40,0.0,1.0,70
270,70,tensor(0.5525),135.88,3.96,1.15,40,0.0,1.0,71
271,71,tensor(0.7750),122.44,4.38,1.27,50,0.0,1.0,72
272,72,tensor(0.6402),108.04,4.72,1.46,59,0.0,1.0,73
273,73,tensor(0.6010),141.53,3.9,1.11,37,0.0,1.0,74
274,74,tensor(0.5648),152.73,3.68,0.97,30,0.0,1.0,75
275,75,tensor(0.8267),158.4,3.39,0.87,26,0.0,1.0,76
276,76,tensor(0.6558),161.6,3.31,0.91,24,0.0,1.0,77
277,77,tensor(0.4254),138.05,3.96,1.1,39,0.0,1.0,78
278,78,tensor(0.7124),115.77,4.34,1.11,53,0.0,1.0,79
279,79,tensor(0.4831),149.39,3.67,0.98,32,0.0,1.0,80
280,80,tensor(0.4898),127.57,4.23,1.4,46,0.0,1.0,81
281,81,tensor(0.3907),141.92,3.79,1.1,37,0.0,1.0,82
282,82,tensor(0.2792),148.36,3.76,1.15,33,0.0,1.0,83
283,83,tensor(0.5602),140.69,3.89,0.98,37,0.0,1.0,84
284,84,tensor(0.5701),125.74,4.24,1.17,48,0.0,1.0,85
285,85,tensor(0.4921),154.4,3.52,0.86,29,0.0,1.0,86
286,86,tensor(0.4259),135.09,4.04,0.94,41,0.0,1.0,87
287,87,tensor(0.7146),148.57,3.7,0.88,32,0.0,1.0,88
288,88,tensor(0.4430),132.61,4.07,1.07,43,0.0,1.0,89
289,89,tensor(0.6445),118.3,4.27,1.16,52,0.0,1.0,90
290,90,tensor(0.3836),149.11,3.74,0.95,32,0.0,1.0,91
291,91,tensor(0.4375),146.02,3.61,0.87,34,0.0,1.0,92
292,92,tensor(0.5291),101.4,4.84,1.27,63,0.0,1.0,93
293,93,tensor(0.4258),132.7,4.26,1.1,43,0.0,1.0,94
294,94,tensor(0.5588),133.93,4.14,0.96,42,0.0,1.0,95
295,95,tensor(0.6240),139.54,4.02,0.9,38,0.0,1.0,96
296,96,tensor(0.4473),123.08,4.47,1.09,49,0.0,1.0,97
297,97,tensor(0.7873),129.95,4.19,0.98,45,0.0,1.0,98
298,98,tensor(0.8328),93.96,4.94,1.28,68,0.0,1.0,99
299,99,tensor(0.5144),117.94,4.45,1.21,52,0.0,1.0,100
300,0,tensor(0.1386),200.0,0.83,0.5,0,0.0,1.5,1
301,1,tensor(0.2030),200.0,0.31,0.56,0,0.0,1.5,2
302,2,tensor(0.1226),200.0,0.31,0.56,0,0.0,1.5,3
303,3,tensor(0.6695),200.0,0.31,0.56,0,0.0,1.5,4
304,4,tensor(0.2279),200.0,0.31,0.56,0,0.0,1.5,5
305,5,tensor(0.2501),200.0,0.31,0.56,0,0.0,1.5,6
306,6,tensor(0.4388),200.0,0.68,0.41,0,0.0,1.5,7
307,7,tensor(0.1954),200.0,0.36,0.49,0,0.0,1.5,8
308,8,tensor(0.1855),200.0,0.35,0.47,0,0.0,1.5,9
309,9,tensor(0.1526),200.0,0.38,0.52,0,0.0,1.5,10
310,10,tensor(0.4469),200.0,0.35,0.11,0,0.0,1.5,11
311,11,tensor(0.6616),200.0,0.36,0.01,0,0.0,1.5,12
312,12,tensor(0.2883),200.0,0.36,0.01,0,0.0,1.5,13
313,13,tensor(0.4441),200.0,0.52,0.03,0,0.0,1.5,14
314,14,tensor(0.9529),200.0,0.62,0.07,0,0.0,1.5,15
315,15,tensor(0.2344),200.0,0.75,0.04,0,0.0,1.5,16
316,16,tensor(0.2882),200.0,0.77,0.04,0,0.0,1.5,17
317,17,tensor(0.3435),200.0,1.0,0.11,0,0.0,1.5,18
318,18,tensor(0.3634),200.0,1.01,0.12,0,0.0,1.5,19
319,19,tensor(0.4636),198.38,1.01,0.11,1,0.0,1.5,20
320,20,tensor(0.5704),200.0,0.89,0.03,0,0.0,1.5,21
321,21,tensor(0.3586),200.0,0.95,0.07,0,0.0,1.5,22
322,22,tensor(0.6429),198.47,1.04,0.09,1,0.0,1.5,23
323,23,tensor(0.4637),200.0,1.13,0.14,0,0.0,1.5,24
324,24,tensor(0.7641),198.45,1.22,0.12,1,0.0,1.5,25
325,25,tensor(0.3440),196.97,1.42,0.21,2,0.0,1.5,26
326,26,tensor(0.4948),198.45,1.21,0.09,1,0.0,1.5,27
327,27,tensor(0.4308),196.75,1.33,0.19,2,0.0,1.5,28
328,28,tensor(0.2993),196.75,1.42,0.11,2,0.0,1.5,29
329,29,tensor(0.4646),198.42,1.3,0.11,1,0.0,1.5,30
330,30,tensor(0.2491),195.38,1.53,0.24,3,0.0,1.5,31
331,31,tensor(0.4779),195.04,1.43,0.16,3,0.0,1.5,32
332,32,tensor(0.2209),198.43,1.37,0.16,1,0.0,1.5,33
333,33,tensor(0.1397),198.32,1.35,0.09,1,0.0,1.5,34
334,34,tensor(0.3426),200.0,1.26,0.1,0,0.0,1.5,35
335,35,tensor(0.3941),200.0,1.24,0.07,0,0.0,1.5,36
336,36,tensor(0.2802),196.61,1.35,0.03,2,0.0,1.5,37
337,37,tensor(0.3297),195.07,1.46,0.09,3,0.0,1.5,38
338,38,tensor(0.4347),194.92,1.45,0.1,3,0.0,1.5,39
339,39,tensor(0.3873),198.32,1.39,0.08,1,0.0,1.5,40
340,40,tensor(0.5010),198.28,1.51,0.11,1,0.0,1.5,41
341,41,tensor(0.6096),194.86,1.55,0.16,3,0.0,1.5,42
342,42,tensor(0.2883),196.61,1.55,0.21,2,0.0,1.5,43
343,43,tensor(0.3969),196.58,1.39,0.09,2,0.0,1.5,44
344,44,tensor(0.3375),196.58,1.48,0.14,2,0.0,1.5,45
345,45,tensor(0.2656),198.32,1.34,0.13,1,0.0,1.5,46
346,46,tensor(0.2990),198.32,1.53,0.13,1,0.0,1.5,47
347,47,tensor(0.2472),191.96,1.61,0.17,5,0.0,1.5,48
348,48,tensor(0.3690),198.32,1.4,0.2,1,0.0,1.5,49
349,49,tensor(0.3317),196.74,1.46,0.17,2,0.0,1.5,50
350,50,tensor(0.2387),193.43,1.71,0.25,4,0.0,1.5,51
351,51,tensor(0.9761),193.52,1.57,0.23,4,0.0,1.5,52
352,52,tensor(0.3856),190.57,1.91,0.31,6,0.0,1.5,53
353,53,tensor(0.4696),195.37,1.6,0.28,3,0.0,1.5,54
354,54,tensor(0.5573),192.26,1.55,0.2,5,0.0,1.5,55
355,55,tensor(0.5164),196.95,1.72,0.24,2,0.0,1.5,56
356,56,tensor(0.3403),198.56,1.39,0.17,1,0.0,1.5,57
357,57,tensor(0.3313),195.28,1.68,0.21,3,0.0,1.5,58
358,58,tensor(0.5373),192.14,1.93,0.37,5,0.0,1.5,59
359,59,tensor(0.9088),188.84,1.73,0.36,7,0.0,1.5,60
360,60,tensor(0.5115),187.28,2.03,0.43,8,0.0,1.5,61
361,61,tensor(0.4318),192.03,1.7,0.21,5,0.0,1.5,62
362,62,tensor(0.4609),190.64,1.95,0.27,6,0.0,1.5,63
363,63,tensor(0.3996),189.0,2.13,0.23,7,0.0,1.5,64
364,64,tensor(0.2956),191.9,1.97,0.25,5,0.0,1.5,65
365,65,tensor(0.3240),195.18,1.73,0.14,3,0.0,1.5,66
366,66,tensor(0.2324),188.96,2.08,0.22,7,0.0,1.5,67
367,67,tensor(0.3494),194.9,1.76,0.12,3,0.0,1.5,68
368,68,tensor(0.5248),191.39,1.88,0.17,5,0.0,1.5,69
369,69,tensor(0.6113),189.85,1.82,0.12,6,0.0,1.5,70
370,70,tensor(0.3770),193.7,1.83,0.16,4,0.0,1.5,71
371,71,tensor(0.4164),191.72,2.02,0.24,5,0.0,1.5,72
372,72,tensor(0.4473),186.98,2.31,0.38,8,0.0,1.5,73
